Product Name,Price,Category,ImageURL,PageURL
Naturel muesli čokolada 350 g,"2,69 €","Pahuljice, granole i kaše",https://imageproxy.wolt.com/assets/66794075a1ccf454349a4d9d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pahuljice-granole-i-kase-60
Breakfast keks integral cereals choco 160 g,"2,42 €","Pahuljice, granole i kaše",https://imageproxy.wolt.com/assets/6679422e1da2391391503e49,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pahuljice-granole-i-kase-60
Naturel muesli s voćem 350 g,"2,69 €","Pahuljice, granole i kaše",https://imageproxy.wolt.com/assets/667942732f2a0839d4ca085c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pahuljice-granole-i-kase-60
Koestlin breakfast čajno pecivo s voćem 160 g,"2,42 €","Pahuljice, granole i kaše",https://imageproxy.wolt.com/assets/6679425d5bc89c3fb6bf02be,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pahuljice-granole-i-kase-60
Encian zobena kaša jabuka cimet chia 50 g,"0,97 €","Pahuljice, granole i kaše",https://imageproxy.wolt.com/assets/66794015ad16d3049c1c0ff5,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pahuljice-granole-i-kase-60
"Staropramen svijetlo pivo 0,5 l","1,88 €",Pivo,https://imageproxy.wolt.com/assets/6679410b1e3f1c4c3a01a89a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo, 0,5 l, union","1,48 €",Pivo,https://imageproxy.wolt.com/assets/66794140038e987b23731dd8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Stari lisac jabuka limenka 0,5 l","1,80 €",Pivo,https://imageproxy.wolt.com/assets/667940bdbfc2441871a6f69f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Heineken pivo limenka 0,33 l","1,45 €",Pivo,https://imageproxy.wolt.com/assets/66794114467c3d6a774c4d0b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko pivo crno 0,5 l","1,72 €",Pivo,https://imageproxy.wolt.com/assets/667941198353ae60784d5334,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko pivo 0,33 l","1,40 €",Pivo,https://imageproxy.wolt.com/assets/667940bbbfc2441871a6f65f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Stella Artois svijetlo pivo 0,5 l","1,88 €",Pivo,https://imageproxy.wolt.com/assets/66794114467c3d6a774c4d05,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Stari Lisac Jabuka 0,5l","1,35 €",Pivo,https://imageproxy.wolt.com/menu/menu-images/62fba71492cb3b622188d30b/b45d276e-6ea3-11ef-a32a-8a91f8ec1456_frame_12961__70_.jpg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Vukovarsko pivo 0,5 l","1,75 €",Pivo,https://imageproxy.wolt.com/assets/66794015ad16d3049c1c0ff7,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Heineken silver limenka 0,5 l","1,98 €",Pivo,https://imageproxy.wolt.com/assets/667941da038e987b23732a6c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Laško zlatorog svijetlo pivo 0,5 l","1,65 €",Pivo,https://imageproxy.wolt.com/assets/6679414b3cbd30437db3fff4,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Holsten pivo limenka 0,5 l","1,18 €",Pivo,https://imageproxy.wolt.com/assets/667940bdbfc2441871a6f6a4,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko pivo limenka 4x0,5 l","6,41 €",Pivo,https://imageproxy.wolt.com/assets/667937e91e3f1c4c3a00d4eb,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo krušovice 0,5 l","1,72 €",Pivo,https://imageproxy.wolt.com/assets/66794151418d9b2485540668,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Maxinger pivo pet 1,8 l","1,89 €",Pivo,https://imageproxy.wolt.com/assets/6679412bbfc2441871a70038,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
Karlovačko pivo 2 l,"4,02 €",Pivo,https://imageproxy.wolt.com/assets/66794107aafb6a54ed7e9cb1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Maxinger pivo limenka 0,5 l","1,08 €",Pivo,https://imageproxy.wolt.com/assets/6679413c8cf5dc22349d2981,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Staročeško pivo limenka 0,5 l","1,60 €",Pivo,https://imageproxy.wolt.com/assets/667941b81cbcb86740952fbc,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Ožujsko pivo 6×0,5 l 1 pak. 6 kom.","9,27 €",Pivo,https://imageproxy.wolt.com/assets/66717ddccb68f40ed2b94c9c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Beck's svijetlo pivo 0,5 l","1,75 €",Pivo,https://imageproxy.wolt.com/assets/66e147637f86562387b7c4e6,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
Holsten pivo 2 l,"3,12 €",Pivo,https://imageproxy.wolt.com/assets/66794161a1ccf454349a626b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko pivo crno boca 0,5 l","1,44 €",Pivo,https://imageproxy.wolt.com/assets/66794b67418d9b2485546fc5,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo Laško 0,5l","1,52 €",Pivo,https://imageproxy.wolt.com/assets/6679406134063d58fe465703,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Heineken pivo 0,4 l","1,52 €",Pivo,https://imageproxy.wolt.com/assets/6679406234063d58fe46570a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Ožujsko pivo 0,5 l","1,49 €",Pivo,https://imageproxy.wolt.com/assets/667940f77cb0090848ac88ec,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko pivo 0,5 l","1,49 €",Pivo,https://imageproxy.wolt.com/assets/667941ac418d9b2485540dd4,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Tomislav 0,5 l","1,62 €",Pivo,https://imageproxy.wolt.com/assets/667941c98cf5dc22349d34c4,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Zlatni pan pivo 0,5 l","1,16 €",Pivo,https://imageproxy.wolt.com/assets/667941e07f057b66f9272197,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Staropramen pivo 0,5 l","1,32 €",Pivo,https://imageproxy.wolt.com/assets/667941a6a1ccf454349a6837,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Krušovice 0,5 l","1,52 €",Pivo,https://imageproxy.wolt.com/assets/6679417e82f2c87030b87961,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo Nikšićko 0,5 l","1,56 €",Pivo,https://imageproxy.wolt.com/menu/menu-images/66681e5f729c80c01fe19228/c0439c44-27e4-11ef-9c9a-92df853c7058_frame_12128.jpg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo Beck's 0,5 l","1,62 €",Pivo,https://imageproxy.wolt.com/menu/menu-images/66681e5f729c80c01fe19228/09bbff5e-27e7-11ef-973b-52573fba9b4d_frame_12138.jpg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo Karlovačko ledeno 0,5 l","1,46 €",Pivo,https://imageproxy.wolt.com/menu/menu-images/66681e5f729c80c01fe19228/67437510-27e9-11ef-8a45-6275fe17f828_frame_12167.jpg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Heineken svijetlo pivo 0,5 l","1,98 €",Pivo,https://imageproxy.wolt.com/assets/667940bbbfc2441871a6f662,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
Ožujsko pivo 2 l,"4,05 €",Pivo,https://imageproxy.wolt.com/assets/667941401ddf225f482b7ab1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Lowenbrau svijetlo pivo 0,5 l","1,28 €",Pivo,https://imageproxy.wolt.com/assets/66794107aafb6a54ed7e9cac,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Somersby cider apple 0,5 l","2,22 €",Pivo,https://imageproxy.wolt.com/assets/66794159bfc2441871a70422,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
Lowenbrau svijetlo pivo 2 l,"3,22 €",Pivo,https://imageproxy.wolt.com/assets/6679400cbfc2441871a6e573,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Ožujsko pivo 4×0,5 l","4,49 €",Pivo,https://imageproxy.wolt.com/assets/66717d93750bf16648d2aed8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pan zlatni svijetlo pivo 0,5 l","1,09 €",Pivo,https://imageproxy.wolt.com/assets/6679403935e1b1789b051154,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko pivo limenka 6x0,5 l","9,27 €",Pivo,https://imageproxy.wolt.com/assets/667940d940306447428cc43c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Heineken pivo limenka 4x0,5 l","7,17 €",Pivo,https://imageproxy.wolt.com/assets/667940b1bfc2441871a6f553,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Ožujsko svijetlo pivo 0,5 l","1,68 €",Pivo,https://imageproxy.wolt.com/assets/66794057a1ccf454349a4a8b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Ožujsko pivo 0,33l lim","1,48 €",Pivo,https://imageproxy.wolt.com/assets/66794dbc10e2ab46f35f8398,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Corona extra svijetlo pivo 0,355 l","2,49 €",Pivo,https://imageproxy.wolt.com/assets/66794116cd84002388205ff2,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pivo Vukovarsko 0,5l","1,62 €",Pivo,https://imageproxy.wolt.com/assets/6679413682f2c87030b87402,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Karlovačko svijetlo pivo 0,5 l","1,68 €",Pivo,https://imageproxy.wolt.com/assets/6679403a34063d58fe465328,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Kozel lager premium svijetlo pivo 0,5 l","1,92 €",Pivo,https://imageproxy.wolt.com/assets/66794111467c3d6a774c4cce,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pan zlatni svijetlo pivo 4×0,5 l","5,51 €",Pivo,https://imageproxy.wolt.com/assets/667940fc160a1842c1b22120,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
"Pilsner urquell pivo 0,5 l","1,95 €",Pivo,https://imageproxy.wolt.com/assets/667942449593fd336634abf5,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/pivo-62
Veritas vranac crno vino 1 l,"3,35 €",Vino,https://imageproxy.wolt.com/assets/6679403e35e1b1789b0511c1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Baril vino bijelo pet 2 l,"3,88 €",Vino,https://imageproxy.wolt.com/assets/6679411abfc2441871a6fea2,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vino kvalitetno blatina hercegovinavino 1 l,"5,22 €",Vino,https://imageproxy.wolt.com/assets/66794116467c3d6a774c4d40,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Baril vino crno 2 l pet,"3,88 €",Vino,https://imageproxy.wolt.com/assets/66794116467c3d6a774c4d3f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Dingač kvalitetno vino pelješac vina 0,75 l","6,02 €",Vino,https://imageproxy.wolt.com/assets/6679400fbfc2441871a6e5be,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino crno cabernet sauvignon vina laguna 0,75","6,72 €",Vino,https://imageproxy.wolt.com/assets/667941088353ae60784d51a0,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Kutjevo vinograševina 0,187l","2,69 €",Vino,https://imageproxy.wolt.com/assets/667941533cbd30437db400b1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino bijelo 1 l,"2,92 €",Vino,https://imageproxy.wolt.com/assets/66794023ad16d3049c1c116f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vino kvalitetno maraština,"4,55 €",Vino,https://imageproxy.wolt.com/assets/667940cebfc2441871a6f856,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vinea vranac kvalitetno crno vino 3 l,"11,59 €",Vino,https://imageproxy.wolt.com/assets/66794164160a1842c1b22a08,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Palihnić vino plavac kvalitetno 3l,"10,29 €",Vino,https://imageproxy.wolt.com/assets/66794172418d9b248554094e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino crno 1 l,"2,92 €",Vino,https://imageproxy.wolt.com/assets/6679412e82f2c87030b87349,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Rose benkovac kvalitetno vino 0,75 l","7,22 €",Vino,https://imageproxy.wolt.com/assets/6679411054b6864072b153b1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino crno dingač 0,75 l","22,72 €",Vino,https://imageproxy.wolt.com/assets/66794022bfc2441871a6e787,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vina laguna merlot kvalitetno vino 1 l,"4,52 €",Vino,https://imageproxy.wolt.com/assets/66794113cd84002388205fa8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Palihnić rukatac kvalitetno bijelo vino 1 l,"5,18 €",Vino,https://imageproxy.wolt.com/assets/6679405335e1b1789b05140c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vina palihnić prošek desertno vino 1 l,"9,72 €",Vino,https://imageproxy.wolt.com/assets/667940fd160a1842c1b2213b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Dingač plavac kvalitetno crno vino 1 l,"5,68 €",Vino,https://imageproxy.wolt.com/assets/66793fa61e3f1c4c3a018712,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino kvalitetno cabernet sauvignon 1 l,"4,25 €",Vino,https://imageproxy.wolt.com/assets/6679416311daf54b0d995a35,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Hercegovina vino žilavka 1 l,"5,22 €",Vino,https://imageproxy.wolt.com/assets/667940ecaafb6a54ed7e9a41,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino bijelo chardonnay orahovica 0,75 l","5,68 €",Vino,https://imageproxy.wolt.com/assets/6679411054b6864072b153b2,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Palihnić dingač 0,75 l","14,32 €",Vino,https://imageproxy.wolt.com/assets/667940ec2e31a707bceaaa8d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Grande vento prosecco pjenušavo vino 0,75 l","11,32 €",Vino,https://imageproxy.wolt.com/assets/6679411e82f2c87030b871ad,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino kvalitetno merlot 1 l,"4,25 €",Vino,https://imageproxy.wolt.com/assets/66794173a1ccf454349a6422,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino graševina kvalitetno 1 l,"4,99 €",Vino,https://imageproxy.wolt.com/assets/66794153038e987b23731f70,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Badel plavac mali kvalitetno crno vino 1 l,"6,28 €",Vino,https://imageproxy.wolt.com/assets/667940ec10e2ab46f35f03f7,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"PZ Svirče Ivan Dolac eko 0,75 l","17,42 €",Vino,https://imageproxy.wolt.com/assets/6679419111daf54b0d995e27,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vino bijelo pošip blato 1 l,"7,22 €",Vino,https://imageproxy.wolt.com/assets/667941b665e31436d80aa1c8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Feravino Rose classic 0,75 l","6,22 €",Vino,https://imageproxy.wolt.com/assets/66794b333cbd30437db45dbc,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino bijelo rizling rajnski orahovica 0,75 l","5,92 €",Vino,https://imageproxy.wolt.com/assets/667940babfc2441871a6f643,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Badel pelješac plavac mali kvalitetno crno vino 0,75 l","4,99 €",Vino,https://imageproxy.wolt.com/assets/6679405aa1ccf454349a4ad5,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Orahovica vino kvalitetno graševina 1 l,"5,68 €",Vino,https://imageproxy.wolt.com/assets/66794023ad16d3049c1c1170,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Syrah korlat vino crno 0,75 l","18,42 €",Vino,https://imageproxy.wolt.com/assets/667942565bc89c3fb6bf0230,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino vrhunsko postup palihnić 0,75 l","13,82 €",Vino,https://imageproxy.wolt.com/assets/667940cebfc2441871a6f853,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino crno cabernet sauvignon korlat 0,75 l","18,42 €",Vino,https://imageproxy.wolt.com/assets/6679426b2f2a0839d4ca07b6,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino kvalitetno plavac 1 l,"3,42 €",Vino,https://imageproxy.wolt.com/assets/6679411e82f2c87030b871aa,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Badel pelješac plavac mali crno vino 1 l,"6,28 €",Vino,https://imageproxy.wolt.com/assets/6679404434063d58fe465406,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Baril vino graševina pet 2 l,"5,22 €",Vino,https://imageproxy.wolt.com/assets/66794172a1ccf454349a641c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Diogen vino graševina kvalitetno 3 l,"9,79 €",Vino,https://imageproxy.wolt.com/assets/66793fa61e3f1c4c3a018713,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Freixenet vino pjenušavo carta nevada 0,75 l","9,82 €",Vino,https://imageproxy.wolt.com/assets/667942b149babc11baa718d4,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Rose kutjevo 0,75 l","8,42 €",Vino,https://imageproxy.wolt.com/assets/6679410b35e1b1789b052169,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino bijelo graševina vinogorje kutjevo 0,75 l","11,82 €",Vino,https://imageproxy.wolt.com/assets/66794158a1ccf454349a61f3,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vinoplod babić kvalitetno crno vino 0,75 l","8,78 €",Vino,https://imageproxy.wolt.com/assets/667940c3ad16d3049c1c20b9,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Dalmacijavino orahovac liker 0,1 l","1,59 €",Vino,https://imageproxy.wolt.com/assets/66794162a1ccf454349a626e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Pz svirče plavac kvalitetno crno vino 0,75 l","8,98 €",Vino,https://imageproxy.wolt.com/assets/667942cc038e987b23733e22,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino crno t'ga za jug 0,75 l","6,32 €",Vino,https://imageproxy.wolt.com/assets/66794140038e987b23731dd7,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Badel plavac mali kvalitetno crno vino 0,75 l","6,72 €",Vino,https://imageproxy.wolt.com/assets/66794127467c3d6a774c4ed8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Epsko vino vranac kvalitetno 2l,"6,02 €",Vino,https://imageproxy.wolt.com/assets/6679406334063d58fe46571f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Graševina đakovo vino kvalitetno 0,75 l","5,98 €",Vino,https://imageproxy.wolt.com/assets/66794c1936d8a70a941199a1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Epsko vinograševina kvalitetno 2l,"6,02 €",Vino,https://imageproxy.wolt.com/assets/6679410f54b6864072b1539e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Blato pošip vino vrhunsko 0,75 l","11,02 €",Vino,https://imageproxy.wolt.com/assets/66794137418d9b2485540431,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino bijelo graševina kutjevo 0,75 l","8,28 €",Vino,https://imageproxy.wolt.com/assets/66794158a1ccf454349a61f2,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Iločki podrumi traminac bijelo kvalitetno vino 0,75 l","8,55 €",Vino,https://consumer-static-assets.wolt.com/placeholder-images/product-placeholder-1.webp,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Madirazza vino dingač vrhunsko 0,75l","19,12 €",Vino,https://imageproxy.wolt.com/assets/6679414654b6864072b15805,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Erdut vino gaševina kvalitetno 0,75 l","6,58 €",Vino,https://imageproxy.wolt.com/assets/6679411f1e3f1c4c3a01aa57,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Madirazza vino plavac mali suho 0,75 l","11,42 €",Vino,https://imageproxy.wolt.com/assets/6679414e11daf54b0d99588d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Tikveš vino vranec semi-dry 2020 1 l,"4,98 €",Vino,https://imageproxy.wolt.com/assets/6679411d467c3d6a774c4dd8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vinarija dingač plavac kvalitetno crno vino 0,75 l","6,02 €",Vino,https://imageproxy.wolt.com/assets/6679403c35e1b1789b051196,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Erdutski vinogradi vino cabernet sauvignon 0,75 l","6,58 €",Vino,https://imageproxy.wolt.com/assets/667940f7bc7a0e0be12e6baf,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino crno cuvee benkovac 0,75 l","7,22 €",Vino,https://imageproxy.wolt.com/assets/667940ec349f7a35ee3d74e9,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino bijelo pošip madirazza 0,75 l","14,82 €",Vino,https://imageproxy.wolt.com/assets/66794022bfc2441871a6e786,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Vino bijelo malvazija vina laguna 0,75 l","9,62 €",Vino,https://imageproxy.wolt.com/assets/6679427811daf54b0d9970cf,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Epsko vino vranac 3l,"8,78 €",Vino,https://imageproxy.wolt.com/assets/6679416c11daf54b0d995b00,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Epsko vino graševina 3 l,"8,78 €",Vino,https://imageproxy.wolt.com/assets/66794129467c3d6a774c4f0f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
Vino crno vranac vinea makedonija 1 l,"4,88 €",Vino,https://imageproxy.wolt.com/assets/6679412e82f2c87030b87344,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/vino-63
"Chivas regal whisky extra 0,7 l","34,02 €",Žestoka pića,https://imageproxy.wolt.com/assets/667942177a690b684afa066e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
"Jack daniel's 0,7 l","27,54 €",Žestoka pića,https://imageproxy.wolt.com/assets/667940ee10e2ab46f35f043a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
Ballantine's finest scotch whisky 1 l,"24,02 €",Žestoka pića,https://imageproxy.wolt.com/assets/6679414b11daf54b0d99583c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
"Badel pelinkovac gorki 0,10 l","2,09 €",Žestoka pića,https://imageproxy.wolt.com/assets/66794148bfc2441871a702a3,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
Badel prima brand 1 l,"12,92 €",Žestoka pića,https://imageproxy.wolt.com/assets/667940d4418d9b248553fb48,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
"Badel prima brand 0,1 l","1,99 €",Žestoka pića,https://imageproxy.wolt.com/assets/6679404734063d58fe465462,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
Badel pelinkovac gorki 1 l,"17,72 €",Žestoka pića,https://imageproxy.wolt.com/assets/66793faca1ccf454349a3a4c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/zestoka-pica-64
